compound_id,source,class,assay,mw,alogp,tpsa,hbd,hba,fsp3,dose_uM,ic50_uM,active
C00743,marine,alkaloid,antibacterial,425.9,4.48,71.51226495978234,2,6,0.48471027356752044,7.82,200.0,False
C00744,plant,terpene,antibacterial,194.0,4.73,18.114123216868382,5,3,0.5346989608560107,39.74,99.055,False
C00745,marine,alkaloid,anticancer,382.2,1.96,62.11594300999733,1,6,0.6521213434958968,3.21,58.684,False
C00746,plant,peptide,antibacterial,728.6,0.92,133.97098841236655,3,7,0.34521137751202363,0.59,200.0,False
C00747,marine,saponin,anticancer,784.5,1.27,162.65058591170825,3,6,0.58250755128022,44.46,200.0,False
C00748,plant,alkaloid,antibacterial,364.9,2.83,52.34485818134109,2,6,0.8370352015153549,0.5,54.726,False
C00749,bacteria,alkaloid,antimalarial,320.3,1.98,66.6754940363527,3,5,0.36255920063704006,8.63,52.424,False
C00750,plant,alkaloid,antibacterial,381.2,1.9,86.9566512790237,1,3,0.3672379368651955,3.92,108.88,False
C00751,plant,saponin,antibacterial,720.6,1.78,138.71368990717306,4,6,0.38460560250493225,2.47,200.0,False
C00752,fungi,alkaloid,anticancer,265.9,2.14,62.720042729523826,4,4,0.15359411834057418,12.66,51.929,False
C00753,fungi,polyketide,anticancer,418.9,2.23,138.4200445792021,3,3,0.37693695352569534,31.41,200.0,False
C00754,plant,flavonoid,antibacterial,363.5,2.22,104.94710582326874,4,7,0.7703191864619152,37.46,188.659,False
C00755,plant,alkaloid,anticancer,272.2,1.92,49.95704598157369,1,2,0.2651320913619489,12.82,144.124,False
C00756,plant,flavonoid,antibacterial,400.4,1.47,79.0188376347258,0,4,0.41064946295731986,16.69,112.278,False
C00757,plant,polyketide,antibacterial,408.7,1.88,87.8638349775152,2,7,0.6856671540863593,0.12,200.0,False
C00758,plant,alkaloid,antibacterial,397.1,0.84,65.72350483599227,2,7,0.560916081350345,1.01,179.279,False
C00759,plant,peptide,antimalarial,518.9,-0.1,154.23398911119554,6,4,0.4942909004443707,3.29,200.0,False
C00760,plant,terpene,anticancer,190.4,4.1,27.390872682054244,2,5,0.38298908410350735,1.92,149.299,False
C00761,plant,flavonoid,anticancer,446.6,1.8,108.05526711966488,4,6,0.426450652932584,33.51,200.0,False
C00762,fungi,alkaloid,anticancer,261.1,0.58,41.115894878444024,4,5,0.45150280678320365,29.79,94.933,False
C00763,plant,polyketide,antibacterial,377.9,3.43,103.2385018324722,6,3,0.5853190039394003,1.99,65.452,False
C00764,plant,polyketide,antibacterial,347.5,3.13,68.85565801884874,3,6,0.4648200422614549,30.5,174.157,False
C00765,plant,flavonoid,antibacterial,336.3,0.68,98.83260506306817,3,5,0.6353545395498792,0.91,200.0,False
C00766,marine,flavonoid,antimalarial,360.9,2.51,125.4757464379645,2,5,0.08055075099717551,13.88,200.0,False
C00767,plant,terpene,anticancer,378.8,3.39,21.471024593573162,1,7,0.6116338565151636,0.23,53.805,False
C00768,plant,saponin,antimalarial,659.8,1.62,176.84224233300802,1,6,0.3449494321894823,47.0,200.0,False
C00769,marine,terpene,antimalarial,306.2,2.45,16.731012395933597,1,4,0.4519546514912343,1.67,55.118,False
C00770,plant,peptide,anticancer,675.5,1.2,,5,5,0.3658749724218825,42.62,200.0,False
C00771,bacteria,polyketide,anticancer,557.5,3.6,109.57266409465309,3,9,0.5766383659131741,0.49,200.0,False
C00772,bacteria,terpene,anticancer,330.3,3.83,20.161707858690338,2,4,0.4263484026757996,0.57,41.04,False
C00773,plant,terpene,antimalarial,323.7,3.82,22.90105503248059,3,4,0.5733614835593102,0.57,142.167,False
C00774,marine,polyketide,antibacterial,464.2,3.63,87.09204871315094,2,3,0.29074301503682015,0.62,192.53,False
C00775,plant,terpene,anticancer,418.6,5.27,19.765729178073357,2,6,0.48733498847954937,0.17,200.0,False
C00776,plant,polyketide,antimalarial,433.2,2.26,84.89501164009631,2,2,0.692523297789627,13.44,141.413,False
C00777,plant,alkaloid,anticancer,440.6,1.82,63.99339038151825,3,6,0.6702180005246956,2.39,117.71,False
C00778,fungi,flavonoid,antibacterial,322.2,2.74,103.11901632275759,4,7,0.37953594716804784,2.45,76.233,False
C00779,bacteria,peptide,anticancer,628.3,0.83,161.17719356039947,0,3,0.4782251862032425,0.52,200.0,False
C00780,plant,flavonoid,antibacterial,436.4,2.28,139.76246161102003,3,3,0.3770502762751904,1.99,200.0,False
C00781,marine,peptide,anticancer,534.0,0.83,173.45921197293893,5,2,,1.75,200.0,False
C00782,plant,saponin,anticancer,499.6,0.59,146.24952853226316,1,5,0.45353012057215003,0.11,200.0,False
C00783,plant,terpene,antibacterial,201.7,2.49,27.425537183987675,2,3,0.6894443174317331,0.64,31.975,False
C00784,bacteria,alkaloid,anticancer,337.9,2.66,55.718712958818195,3,4,0.5653436234968011,0.29,64.769,False
C00785,fungi,polyketide,antimalarial,542.2,3.34,132.39569830884315,4,4,0.7383926366177178,0.64,200.0,False
C00786,plant,polyketide,antimalarial,373.7,4.11,106.43303278212738,3,4,0.753713098166927,1.44,200.0,False
C00787,bacteria,flavonoid,antibacterial,390.9,2.37,115.93488887261302,2,7,0.20031239014916027,45.97,200.0,False
C00788,plant,peptide,antibacterial,524.6,2.73,222.03543114270937,3,8,0.5113206289392419,1.03,200.0,False
C00789,plant,terpene,antibacterial,383.6,5.69,22.98739542683306,4,1,0.36241501616311045,25.58,200.0,False
C00790,plant,alkaloid,antimalarial,369.4,3.73,75.38538576749154,3,3,0.13146520647424442,9.97,200.0,False
C00791,bacteria,alkaloid,antimalarial,359.0,2.02,62.00973003142615,5,5,0.2373768268738427,46.0,108.478,False
C00792,plant,flavonoid,anticancer,354.9,2.28,62.51527079440515,3,3,0.3512461377023687,16.05,73.587,False
C00793,bacteria,polyketide,anticancer,505.9,2.66,55.134838379664814,1,4,0.7804733408626916,34.91,35.967,False
C00794,fungi,peptide,antibacterial,357.9,-0.25,219.57676475238011,1,5,0.4676970613988072,0.25,200.0,False
C00795,plant,alkaloid,antibacterial,379.7,2.37,76.81643511093318,2,8,0.4139027579745471,13.08,17.503,False
C00796,fungi,alkaloid,anticancer,337.7,3.18,96.37082949990301,2,7,0.44491640131435073,0.88,65.707,False
C00797,plant,polyketide,anticancer,445.9,2.73,120.74565773128136,3,4,0.3028449693826616,1.15,128.988,False
C00798,fungi,flavonoid,antibacterial,295.6,3.56,105.5911028653986,3,5,0.48472742599372676,0.2,200.0,False
C00799,marine,terpene,antimalarial,232.4,3.99,17.67538519468318,5,4,0.43270522543523654,0.24,54.39,False
C00800,fungi,peptide,antibacterial,500.3,1.09,193.8477894930145,4,5,0.12942113381046394,6.79,200.0,False
C00801,bacteria,saponin,anticancer,544.8,2.44,136.3974901603925,5,3,0.3461084642167136,0.39,200.0,False
C00802,plant,saponin,antibacterial,614.6,1.75,148.79857046696986,1,1,1.0,5.55,200.0,False
C00803,marine,polyketide,anticancer,355.9,1.91,125.09758224697227,2,4,0.5752266331828719,0.91,127.824,False
C00804,plant,alkaloid,anticancer,332.4,3.26,56.982189312340985,4,7,0.4317674141347934,5.16,52.225,False
C00805,marine,alkaloid,antibacterial,346.9,2.42,47.33046784134326,3,7,0.5821420868646257,4.92,81.111,False
C00806,bacteria,terpene,antimalarial,354.9,5.38,25.550132244955158,3,1,0.2595419478885346,0.38,200.0,False
C00807,bacteria,saponin,antibacterial,921.7,2.21,126.2301628968672,3,5,0.46877313503516316,28.33,200.0,False
C00808,plant,alkaloid,antimalarial,417.5,2.48,67.56972662340652,2,4,0.6236874568942121,8.4,72.567,False
C00809,plant,terpene,antimalarial,403.5,2.78,8.641062674534322,5,6,,3.36,31.77,False
C00810,bacteria,flavonoid,anticancer,369.0,2.16,73.45738138649914,4,3,0.3066393551573321,4.69,65.04,False
C00811,bacteria,flavonoid,antimalarial,427.5,0.99,134.78823853759542,0,7,0.37245026634906603,5.63,200.0,False
C00812,plant,flavonoid,anticancer,363.2,1.2,146.69643280642416,2,5,0.39560165349235415,0.91,200.0,False
C00813,bacteria,flavonoid,antimalarial,356.9,2.54,109.33983656352571,3,6,0.3505651578448917,4.44,106.035,False
C00814,plant,flavonoid,antibacterial,409.8,2.82,121.3634404151122,4,7,0.5046596559524521,0.26,165.948,False
C00815,plant,alkaloid,anticancer,422.5,4.37,59.00598469406321,2,1,0.6514533501855714,46.43,119.869,False
C00816,marine,terpene,antibacterial,187.8,4.37,39.79766387148193,0,5,0.518915381533657,7.78,109.863,False
C00817,plant,terpene,anticancer,329.2,5.42,7.860952676578371,4,8,0.652463805361326,11.78,200.0,False
C00818,plant,polyketide,anticancer,518.5,3.81,75.03451201146976,2,5,0.6564990834579083,10.33,200.0,False
C00819,plant,polyketide,anticancer,296.1,4.91,88.21068545581021,4,7,0.33421009921416933,19.8,200.0,False
C00820,plant,saponin,antimalarial,703.3,0.48,184.64851358197046,3,6,0.5047462783388177,1.77,200.0,False
C00821,plant,flavonoid,antimalarial,316.7,2.59,73.04899435591486,4,4,0.37784108342349537,0.49,54.152,False
C00822,plant,peptide,anticancer,489.9,1.9,203.5382671387676,4,6,0.5804516028456429,0.12,200.0,False
C00823,marine,flavonoid,antimalarial,380.6,2.64,,4,7,0.382822279007837,2.46,78.383,False
C00824,fungi,polyketide,anticancer,507.6,1.67,101.61443522863678,2,8,0.4150072195085013,0.26,181.431,False
C00825,fungi,peptide,anticancer,830.0,1.72,178.21336170832222,4,8,0.7844517613311994,1.79,200.0,False
C00826,marine,flavonoid,anticancer,407.7,2.14,95.82605091615389,3,3,0.41670375264161813,0.15,124.43,False
C00827,plant,terpene,antimalarial,275.3,4.09,24.466729992504938,1,7,0.14585474932963027,12.46,169.056,False
C00828,plant,polyketide,antimalarial,356.1,3.75,92.51861654188221,2,2,0.4750753432591526,0.92,200.0,False
C00829,plant,alkaloid,antibacterial,430.9,2.21,62.5952796467856,2,5,0.5097420059293533,0.67,51.326,False
C00830,plant,terpene,antibacterial,274.3,2.18,28.70667386377367,3,5,0.35257731306026013,14.56,36.513,False
C00831,marine,alkaloid,antibacterial,376.4,2.06,50.95765388734881,4,6,0.4654310689707459,1.19,31.594,False
C00832,plant,flavonoid,anticancer,339.3,0.86,103.49588982568484,1,6,0.6516662123226225,1.86,200.0,False
C00833,plant,polyketide,antibacterial,483.6,3.89,103.7166960172588,4,7,0.3503184130053906,6.17,200.0,False
C00834,fungi,saponin,anticancer,638.2,2.28,167.5055009943117,2,4,0.41512313786445953,0.12,200.0,False
C00835,plant,saponin,antibacterial,924.7,3.27,178.21148656871293,1,7,0.3132143275513636,0.69,200.0,False
C00836,plant,flavonoid,antibacterial,336.8,1.46,71.31765186289326,4,6,0.5167010479831229,48.64,200.0,False
C00837,fungi,alkaloid,anticancer,342.5,0.94,69.05877063240425,1,5,0.4274357856943652,7.09,157.121,False
C00838,marine,terpene,antimalarial,300.7,3.55,29.45262159407588,1,3,0.27127376988452967,0.22,72.581,False
C00839,plant,terpene,antibacterial,214.0,4.6,27.91027918283401,4,6,0.42171914693911483,36.67,34.399,False
C00840,fungi,flavonoid,anticancer,390.3,0.61,112.35672334819128,4,6,0.810053813795113,32.46,200.0,False
C00841,plant,polyketide,antibacterial,579.3,2.47,,2,7,0.11846419255621649,5.87,200.0,False
C00842,plant,polyketide,anticancer,499.1,2.65,,4,5,0.1814925207670149,0.11,118.886,False
C00843,fungi,terpene,antibacterial,221.0,2.27,37.96071567750097,4,4,0.5181500562607962,1.33,16.077,False
C00844,plant,polyketide,anticancer,383.7,1.99,162.4236418634461,2,6,0.18120027675216954,1.1,200.0,False
C00845,plant,terpene,antimalarial,349.3,2.21,14.019643447082128,6,6,0.8340305274885926,0.3,15.504,False
C00846,fungi,polyketide,anticancer,440.1,2.25,78.64374602349385,2,6,0.16094653682209636,4.28,84.562,False
C00847,fungi,saponin,antibacterial,906.9,2.07,108.22690313676931,3,9,0.19728017189120106,0.6,200.0,False
C00848,plant,saponin,anticancer,656.7,0.4,156.87498329091872,0,4,0.3519199942779123,6.47,200.0,False
C00849,marine,saponin,antibacterial,680.9,1.6,125.68842356430847,3,9,0.6634279715817002,0.46,200.0,False
C00850,plant,peptide,antimalarial,742.0,1.92,267.0755513852215,2,0,0.6092727277091153,28.89,200.0,False
C00851,bacteria,alkaloid,antimalarial,253.8,2.96,61.452920465193806,3,7,0.5639000993723684,0.55,54.268,False
C00852,plant,terpene,antimalarial,364.2,4.23,24.598772601426365,0,3,0.5106467521555443,0.11,50.973,False
C00853,plant,peptide,antimalarial,405.7,0.17,223.56504418682644,4,9,0.706710520989463,19.46,200.0,False
C00854,plant,flavonoid,antimalarial,373.1,1.7,118.03073224780901,5,3,0.09726466601840505,0.4,200.0,False
C00855,bacteria,polyketide,antibacterial,406.7,3.17,83.83231603327198,5,7,0.5067015146480442,0.13,69.287,False
C00856,plant,alkaloid,antibacterial,393.1,2.28,26.606521497647165,0,3,0.73201020657081,36.27,37.153,False
C00857,fungi,alkaloid,anticancer,405.0,4.41,56.66805452581665,3,3,0.24403409993357408,0.75,140.472,False
C00858,bacteria,flavonoid,antimalarial,366.3,0.95,,3,7,0.5151899970738654,7.87,200.0,False
C00859,bacteria,alkaloid,antimalarial,330.4,2.21,65.57215593867404,0,7,0.6916285573793307,0.2,80.97,False
C00860,plant,terpene,antimalarial,252.3,2.81,26.75924027053038,1,4,0.6970129103963484,15.3,51.636,False
C00861,fungi,flavonoid,anticancer,388.3,2.07,149.67164564730516,2,10,0.4261627714658003,18.75,200.0,False
C00862,fungi,peptide,antibacterial,711.5,0.38,262.6717664798562,5,4,0.8162923205990864,0.56,200.0,False
C00863,marine,flavonoid,anticancer,389.1,1.87,130.7503633758748,1,8,0.5514388886196984,0.45,200.0,False
C00864,plant,flavonoid,antibacterial,332.1,0.5,100.66788724272061,3,3,0.6619023364500868,0.23,107.861,False
C00865,plant,peptide,antimalarial,630.0,1.49,183.477385409878,2,3,0.2436252912329783,3.83,200.0,False
C00866,plant,terpene,anticancer,182.1,4.77,20.319385714207357,3,5,0.3053527454703687,1.3,200.0,False
C00867,plant,alkaloid,antibacterial,403.0,3.33,78.76240824877331,2,3,0.3044184581323738,25.48,109.281,False
C00868,fungi,alkaloid,anticancer,431.9,3.45,51.33683339836605,4,6,0.7975064449503363,0.99,114.494,False
C00869,plant,polyketide,antibacterial,327.3,3.65,159.06542209584447,4,1,0.0,2.34,200.0,False
C00870,plant,alkaloid,antibacterial,360.2,4.15,47.82430434237013,1,5,0.09460507733578033,1.11,186.996,False
C00871,plant,flavonoid,antimalarial,345.0,2.56,112.73134158573596,4,4,0.6085596968665666,0.53,200.0,False
C00872,plant,polyketide,antimalarial,333.7,3.13,171.53739520356967,1,3,0.4814790044705866,0.14,200.0,False
C00873,plant,terpene,antibacterial,480.5,2.54,19.340752671918793,2,5,0.0,4.04,100.913,False
C00874,bacteria,flavonoid,anticancer,400.4,2.58,125.41502044032723,4,5,,0.61,200.0,False
C00875,plant,terpene,antibacterial,384.2,1.74,38.17633888533912,3,4,0.393150618563216,28.52,126.529,False
C00876,plant,polyketide,antibacterial,447.0,3.85,101.12809676603894,3,7,0.6887814090424453,5.82,200.0,False
C00877,marine,alkaloid,antibacterial,418.0,1.25,78.29571257954203,4,6,0.07988880664665954,5.1,104.736,False
C00878,plant,flavonoid,antibacterial,433.8,0.93,83.30101411995703,3,6,0.34951055528081193,21.81,116.804,False
C00879,plant,flavonoid,antibacterial,445.3,2.11,143.9990795338465,2,8,0.66056612227238,0.32,200.0,False
C00880,bacteria,peptide,antibacterial,545.3,0.85,184.5717234412006,1,5,0.6016290261498634,25.4,200.0,False
C00881,bacteria,alkaloid,antibacterial,373.0,4.07,50.82903417062148,4,7,0.27385733086749087,15.97,200.0,False
C00882,fungi,flavonoid,antibacterial,336.1,2.55,133.11072669703015,4,4,0.39722962140691565,0.32,200.0,False
C00883,plant,alkaloid,antimalarial,250.5,2.55,61.98437579764207,3,6,0.16549194579831117,0.39,84.504,False
C00884,plant,polyketide,antibacterial,495.5,3.21,94.38273246256625,2,6,,0.13,200.0,False
C00885,plant,peptide,anticancer,663.9,2.25,206.9343709338694,4,4,0.369634809782243,1.6,200.0,False
C00886,plant,alkaloid,antimalarial,326.2,2.43,67.72127609631607,3,2,0.7010520631932413,0.21,93.764,False
C00887,plant,peptide,antibacterial,710.3,1.21,176.72056403844888,1,2,0.6091525434763065,15.75,200.0,False
C00888,plant,polyketide,antibacterial,268.7,1.88,,3,3,0.281029020116783,0.56,101.68,False
C00889,fungi,alkaloid,antibacterial,330.0,2.23,71.85494568763363,3,6,0.42518319615355304,0.41,48.993,False
C00890,plant,saponin,anticancer,925.6,1.52,151.34267113464745,4,5,0.5796868373682503,29.48,200.0,False
C00891,plant,flavonoid,antimalarial,432.4,1.77,104.27045031434541,1,4,0.5396382764243253,0.69,134.324,False
C00892,bacteria,peptide,antibacterial,518.8,1.19,180.98680459890724,1,6,0.7504663775719727,0.8,200.0,False
C00893,plant,alkaloid,antibacterial,386.4,2.15,60.468475796262496,3,6,0.67114347295252,3.2,200.0,False
C00894,plant,terpene,anticancer,325.7,3.02,18.148129775768375,2,8,0.5171783497293521,2.85,68.847,False
C00895,plant,terpene,anticancer,215.8,5.75,20.48909101463851,2,4,0.5882789557788392,0.65,200.0,False
C00896,marine,peptide,antimalarial,560.3,1.36,135.58054948706217,4,6,0.3160713627712941,4.66,200.0,False
C00897,fungi,peptide,anticancer,622.3,0.86,202.9822279942971,3,6,0.3383936349180224,0.38,200.0,False
C00898,fungi,terpene,antibacterial,251.2,2.91,22.51612938597952,5,3,0.5714355197719221,6.47,9.083,False
C00899,fungi,alkaloid,anticancer,302.8,2.2,,3,5,0.5196817158292824,0.7,35.868,False
C00900,plant,terpene,antibacterial,316.5,3.95,23.149033668553155,5,3,0.2392996793127015,0.41,72.718,False
C00901,plant,flavonoid,antimalarial,415.8,2.65,93.7455273891978,4,5,0.4390544400967574,0.84,200.0,False
C00902,fungi,saponin,antibacterial,869.4,1.75,186.96927567306955,6,6,0.2994039929204536,0.51,200.0,False
C00903,bacteria,polyketide,antimalarial,435.3,4.43,134.28419100476725,3,2,0.34683846171966987,14.21,200.0,False
C00904,marine,flavonoid,antibacterial,376.7,2.14,207.3891656149869,2,3,0.7057133231182813,11.2,200.0,False
C00905,fungi,flavonoid,antibacterial,402.4,2.82,131.56835047982025,5,3,0.2713392797260135,0.2,200.0,False
C00906,fungi,polyketide,antimalarial,492.2,4.17,105.19466021350136,2,5,0.3278076767198005,26.55,200.0,False
C00907,plant,alkaloid,anticancer,328.3,0.25,76.10851563410071,2,4,0.5649121451214003,16.44,123.182,False
C00908,bacteria,peptide,antibacterial,460.5,1.14,174.83585468303448,3,6,0.46964100434837786,0.18,200.0,False
C00909,plant,polyketide,antibacterial,453.0,2.32,74.61430060633958,3,3,0.4877263473546593,2.17,69.52,False
C00910,plant,terpene,antibacterial,221.3,4.25,26.896705906669247,1,4,0.17513851569672773,2.61,70.602,False
C00911,fungi,polyketide,antimalarial,343.4,4.74,112.17772146206283,3,6,0.45014690374741984,2.33,200.0,False
C00912,marine,flavonoid,anticancer,419.4,2.14,134.11465096753523,2,6,0.3834076182497985,0.11,200.0,False
C00913,marine,alkaloid,antibacterial,296.9,3.03,53.561781125214004,3,5,0.298577578361367,30.18,43.767,False
C00914,plant,flavonoid,antibacterial,466.9,1.87,156.07849813135672,3,5,0.34660292471714876,1.45,200.0,False
C00915,plant,alkaloid,antibacterial,352.3,2.6,52.20605252984826,2,7,0.39867986206521755,9.35,46.623,False
C00916,plant,alkaloid,anticancer,358.8,1.6,91.6278036283652,4,8,0.6186380781425552,3.05,81.878,False
C00917,bacteria,terpene,antibacterial,424.0,2.81,23.203485699919533,3,4,0.8204044809977817,31.62,51.204,False
C00918,bacteria,peptide,antibacterial,625.1,0.58,198.40059439952847,2,4,0.4774945668511135,0.64,200.0,False
C00919,plant,alkaloid,anticancer,413.1,2.47,74.03448399845817,3,3,0.7434727942501069,7.93,92.89,False
C00920,bacteria,terpene,anticancer,308.1,5.26,29.007447563423153,4,8,0.4781522440385534,0.72,200.0,False
C00921,plant,saponin,anticancer,641.1,1.38,156.45939048611862,4,3,0.16872997992420624,32.02,200.0,False
C00922,plant,peptide,antibacterial,587.8,1.03,162.37155440037466,5,2,0.46768578613481987,0.67,200.0,False
C00923,fungi,saponin,antimalarial,845.7,1.97,143.48414464432867,2,6,0.7048120822522189,0.13,200.0,False
C00924,plant,polyketide,antimalarial,543.9,3.47,141.11467830127077,3,7,0.7278186060707559,2.05,200.0,False
C00925,plant,terpene,anticancer,328.3,4.17,26.625303917289422,6,3,0.28567272382737363,7.99,200.0,False
C00926,plant,terpene,anticancer,216.0,4.49,30.06990038192562,3,5,0.8896187011618604,1.26,100.44,False
